index,Year,Player,Tm,Age,G,GS,MPG,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,eFG%,3P%,2P%,FT%,WS/48,OBPM,DBPM,BPM,VORP,PTS_per_game,AST_per_game,TRB_per_game,STL_per_game,BLK_per_game,TOV_per_game,Position,nba_team
8947,2016,Willie Cauley-Stein,SAC,22.0,66.0,39.0,21.394,15.3,0.588,0.006,0.369,10.3,16.6,13.5,3.8,1.6,3.8,10.5,13.2,0.563,0.0,0.567,0.648,0.13,-0.8,1.5,0.7,1.0,7.015,0.561,5.333,0.727,1.0,0.697,C,None
8948,2016,Mario Chalmers,TOT,29.0,61.0,7.0,22.508,17.3,0.561,0.336,0.59,1.9,11.5,6.5,26.6,3.3,0.9,16.4,21.9,0.462,0.309,0.461,0.832,0.132,1.8,-0.3,1.5,1.2,10.295,3.77,2.574,1.443,0.213,1.803,G,None
8949,2016,Mario Chalmers,MIA,29.0,6.0,0.0,20.0,9.5,0.437,0.344,0.406,1.0,11.9,6.6,22.3,3.4,0.6,19.3,17.8,0.328,0.091,0.429,0.923,0.038,-3.1,0.8,-2.3,0.0,5.5,3.167,2.333,1.333,0.167,1.5,G,None
8950,2016,Mario Chalmers,MEM,29.0,55.0,7.0,22.782,18.0,0.57,0.335,0.604,2.0,11.4,6.5,27.0,3.3,0.9,16.2,22.3,0.472,0.326,0.464,0.827,0.141,2.3,-0.4,1.9,1.2,10.818,3.836,2.6,1.455,0.218,1.836,G,None
8951,2016,Tyson Chandler,PHO,33.0,66.0,60.0,24.515,14.7,0.606,0.003,0.545,11.5,27.5,19.3,6.0,1.1,2.2,19.3,12.7,0.583,0.0,0.585,0.62,0.112,-1.9,1.3,-0.5,0.6,7.152,0.97,8.727,0.545,0.667,1.409,C,None
8952,2016,Jordan Clarkson,LAL,23.0,79.0,79.0,32.304,14.3,0.516,0.291,0.186,3.8,9.6,6.6,13.8,1.7,0.2,10.2,22.8,0.483,0.347,0.468,0.804,0.039,0.6,-2.0,-1.4,0.4,15.506,2.43,3.962,1.114,0.089,1.709,G,None
8953,2016,Norris Cole,NOP,27.0,45.0,23.0,26.622,10.8,0.465,0.211,0.134,0.9,13.5,7.0,22.0,1.5,0.3,12.8,21.7,0.439,0.324,0.427,0.8,-0.004,-2.4,-1.4,-3.7,-0.5,10.6,3.711,3.356,0.822,0.111,1.667,G,None
8954,2016,Darren Collison,SAC,28.0,74.0,15.0,29.986,15.9,0.591,0.28,0.291,1.4,6.8,4.1,21.7,1.6,0.1,12.9,19.2,0.542,0.401,0.519,0.858,0.113,1.8,-2.2,-0.4,0.9,13.986,4.297,2.284,1.027,0.054,1.757,G,None
8955,2016,Mike Conley,MEM,28.0,56.0,56.0,31.446,19.4,0.538,0.309,0.329,1.6,9.3,5.3,32.7,2.0,0.8,9.5,22.4,0.478,0.363,0.449,0.834,0.144,3.7,-1.9,1.7,1.7,15.304,6.107,2.929,1.196,0.286,1.5,G,None
8956,2016,DeMarcus Cousins,SAC,25.0,65.0,65.0,34.554,23.6,0.538,0.158,0.498,7.7,28.2,18.0,17.0,2.2,3.3,13.3,35.4,0.477,0.333,0.473,0.718,0.122,1.0,1.6,2.6,2.6,26.892,3.292,11.492,1.554,1.415,3.831,C,Second
8957,2016,Robert Covington,PHI,25.0,67.0,49.0,28.403,13.2,0.543,0.677,0.249,3.6,20.9,12.0,8.4,2.7,1.6,15.3,21.5,0.504,0.353,0.452,0.791,0.05,-0.2,0.0,-0.2,0.9,12.806,1.448,6.254,1.567,0.597,2.134,F,None
8958,2016,Allen Crabbe,POR,23.0,81.0,8.0,25.988,12.2,0.572,0.42,0.167,1.4,9.7,5.6,7.2,1.5,0.6,8.1,16.4,0.541,0.393,0.506,0.867,0.098,0.4,-1.1,-0.7,0.7,10.272,1.222,2.667,0.778,0.198,0.79,G,None
8959,2016,Jamal Crawford,LAC,35.0,79.0,5.0,26.911,14.0,0.529,0.366,0.289,1.0,6.3,3.7,14.0,1.2,0.4,9.6,24.9,0.466,0.34,0.44,0.904,0.076,-0.2,-2.4,-2.6,-0.3,14.177,2.316,1.835,0.658,0.152,1.43,G,None
8960,2016,Jae Crowder,BOS,25.0,73.0,73.0,31.616,15.8,0.565,0.446,0.294,3.2,14.2,8.6,8.9,2.7,1.2,8.3,18.5,0.518,0.336,0.529,0.82,0.152,1.5,1.3,2.8,2.8,14.219,1.849,5.11,1.726,0.479,1.137,F,None
8961,2016,Dante Cunningham,NOP,28.0,80.0,46.0,24.638,8.6,0.54,0.422,0.199,3.1,10.4,6.6,5.6,1.1,1.4,8.4,11.0,0.518,0.316,0.55,0.695,0.052,-1.1,-0.1,-1.2,0.4,6.05,0.962,2.95,0.525,0.412,0.512,F,None
8962,2016,Seth Curry,SAC,25.0,44.0,9.0,15.727,13.8,0.603,0.496,0.241,1.4,7.9,4.7,14.2,1.5,0.4,12.7,17.4,0.567,0.45,0.46,0.833,0.097,0.9,-2.4,-1.5,0.1,6.795,1.523,1.364,0.5,0.068,0.818,G,None
8963,2016,Stephen Curry,GSW,27.0,79.0,79.0,34.177,31.5,0.669,0.554,0.25,2.9,13.6,8.6,33.7,3.0,0.4,12.9,32.6,0.63,0.454,0.566,0.908,0.318,12.4,0.1,12.5,9.8,30.063,6.671,5.443,2.139,0.19,3.316,G,First
8964,2016,Anthony Davis,NOP,22.0,61.0,61.0,35.475,25.0,0.559,0.095,0.379,6.4,26.4,16.1,10.0,1.8,4.7,8.4,29.6,0.508,0.324,0.511,0.758,0.16,1.0,1.2,2.2,2.3,24.279,1.902,10.279,1.279,2.049,1.984,C,None
8965,2016,Ed Davis,POR,26.0,81.0,0.0,20.79,18.7,0.616,0.0,0.605,14.4,24.2,19.3,7.7,1.7,3.3,13.0,12.7,0.611,,0.611,0.559,0.192,0.8,2.5,3.3,2.3,6.494,1.086,7.395,0.704,0.889,0.79,F,None
8966,2016,Bryce Dejean-Jones,NOP,23.0,14.0,11.0,19.929,9.6,0.505,0.464,0.304,3.1,16.5,9.5,7.7,1.8,0.6,12.3,14.1,0.493,0.375,0.432,0.524,0.033,-2.2,-0.4,-2.6,0.0,5.643,1.071,3.429,0.714,0.143,0.786,G,None
8967,2016,Matthew Dellavedova,CLE,25.0,76.0,14.0,24.566,11.3,0.527,0.468,0.129,2.0,7.8,4.9,26.2,1.2,0.4,17.7,15.9,0.501,0.41,0.401,0.864,0.098,-0.2,-1.4,-1.6,0.2,7.487,4.434,2.132,0.579,0.118,1.526,G,None
8968,2016,Luol Deng,MIA,30.0,74.0,73.0,32.351,15.0,0.549,0.344,0.258,5.3,15.4,10.5,9.0,1.6,0.9,8.9,17.4,0.514,0.344,0.513,0.755,0.128,1.3,0.6,1.9,2.3,12.311,1.892,5.986,1.0,0.392,1.095,F,None
8969,2016,DeMar DeRozan,TOR,26.0,78.0,78.0,35.949,21.5,0.55,0.101,0.474,2.7,11.5,7.1,20.8,1.5,0.6,9.5,29.8,0.463,0.338,0.458,0.85,0.169,2.7,-1.2,1.4,2.4,23.462,4.038,4.474,1.038,0.269,2.244,G,None
8970,2016,Boris Diaw,SAS,33.0,76.0,4.0,18.237,14.0,0.582,0.18,0.198,4.9,13.9,9.6,18.4,1.0,1.2,18.9,17.0,0.56,0.362,0.564,0.737,0.132,-0.1,1.4,1.2,1.1,6.382,2.316,3.066,0.342,0.276,1.276,F,None
8971,2016,Gorgui Dieng,MIN,26.0,82.0,39.0,27.073,17.1,0.601,0.035,0.428,8.3,22.1,15.3,10.1,2.1,3.5,16.9,16.7,0.537,0.3,0.54,0.827,0.127,0.0,2.4,2.4,2.5,10.085,1.744,7.134,1.146,1.171,1.707,C,None
8972,2016,Toney Douglas,NOP,29.0,61.0,18.0,20.689,14.7,0.543,0.456,0.222,2.1,10.7,6.3,19.1,2.8,0.3,11.6,19.4,0.502,0.399,0.421,0.848,0.094,1.4,-0.9,0.5,0.8,8.705,2.574,2.344,1.148,0.082,1.049,G,None
8973,2016,Goran Dragic,MIA,29.0,72.0,72.0,32.819,15.5,0.537,0.234,0.189,2.7,10.4,6.6,28.7,1.5,0.6,16.3,21.9,0.513,0.312,0.527,0.727,0.096,1.3,-0.6,0.7,1.6,14.139,5.819,3.847,0.986,0.236,2.569,G,None
8974,2016,Andre Drummond,DET,22.0,81.0,81.0,32.914,21.2,0.499,0.006,0.553,15.6,34.2,24.5,4.4,2.3,3.2,10.5,24.1,0.522,0.333,0.522,0.355,0.133,-2.1,1.6,-0.5,1.0,16.222,0.827,14.79,1.469,1.383,1.914,C,Third
8975,2016,Jared Dudley,WAS,30.0,81.0,41.0,25.901,11.7,0.602,0.489,0.201,2.8,12.6,7.6,11.4,1.7,0.7,13.1,12.7,0.581,0.42,0.534,0.735,0.105,0.3,0.6,1.0,1.6,7.877,2.099,3.531,0.926,0.222,0.988,F,None
8976,2016,Duje Dukan,SAC,24.0,1.0,0.0,24.0,4.2,0.3,0.5,0.0,9.1,9.0,9.0,5.6,2.0,0.0,0.0,17.7,0.3,0.4,0.0,,-0.057,-3.9,-2.8,-6.7,0.0,6.0,1.0,4.0,1.0,0.0,0.0,F,None
8977,2016,Tim Duncan,SAS,39.0,61.0,60.0,25.18,16.9,0.523,0.005,0.297,8.8,23.8,16.6,15.3,1.6,3.9,15.3,17.6,0.488,0.0,0.49,0.702,0.163,-0.8,5.0,4.1,2.4,8.557,2.672,7.328,0.77,1.279,1.475,C,None
8978,2016,Mike Dunleavy,CHI,35.0,31.0,30.0,22.677,9.1,0.543,0.527,0.197,1.2,11.0,6.2,8.1,1.0,1.0,11.3,14.4,0.513,0.394,0.427,0.784,0.063,-1.2,-0.9,-2.1,0.0,7.161,1.258,2.677,0.452,0.323,0.839,F,None
8979,2016,Kevin Durant,OKC,27.0,72.0,72.0,35.806,28.2,0.634,0.348,0.361,2.0,21.8,12.4,24.2,1.3,2.5,13.5,30.6,0.573,0.387,0.569,0.898,0.27,7.0,0.9,7.9,6.4,28.181,5.014,8.181,0.958,1.181,3.472,F,Second
8980,2016,Wayne Ellington,BRK,28.0,76.0,41.0,21.25,10.1,0.498,0.478,0.112,1.4,10.9,6.1,7.8,1.5,0.3,7.1,17.5,0.474,0.358,0.416,0.857,0.025,-0.9,-2.3,-3.2,-0.5,7.711,1.092,2.289,0.632,0.066,0.592,G,None
8981,2016,Monta Ellis,IND,30.0,81.0,81.0,33.753,13.7,0.504,0.276,0.202,1.7,9.1,5.4,22.2,2.7,1.1,15.4,21.2,0.47,0.309,0.472,0.786,0.075,-0.6,0.9,0.3,1.6,13.84,4.728,3.346,1.852,0.457,2.506,G,None
8982,2016,James Ennis,NOP,25.0,9.0,5.0,31.333,18.1,0.647,0.5,0.24,6.5,7.3,6.9,10.3,2.1,0.9,13.3,20.0,0.62,0.48,0.52,0.792,0.139,4.0,-1.3,2.7,0.3,15.889,2.0,3.889,1.333,0.333,1.889,F,None
8983,2016,Tyreke Evans,NOP,26.0,25.0,25.0,30.6,17.9,0.534,0.271,0.296,2.8,16.4,9.3,34.6,2.1,0.9,17.1,24.7,0.486,0.388,0.45,0.796,0.087,1.7,0.0,1.7,0.7,15.16,6.56,5.16,1.28,0.32,2.92,G,None
8984,2016,Festus Ezeli,GSW,26.0,46.0,13.0,16.739,17.7,0.559,0.0,0.579,13.5,21.9,18.0,5.8,1.1,4.8,11.7,18.2,0.548,,0.548,0.53,0.171,-1.5,1.4,-0.1,0.4,6.957,0.696,5.587,0.391,1.087,0.826,C,None
8985,2016,Kenneth Faried,DEN,26.0,67.0,64.0,25.284,21.0,0.577,0.003,0.355,15.1,23.0,19.0,8.1,0.9,2.9,11.2,21.0,0.558,0.5,0.558,0.613,0.156,1.0,-0.1,0.9,1.2,12.463,1.179,8.672,0.478,0.896,1.358,F,None
8986,2016,Jordan Farmar,MEM,29.0,12.0,10.0,24.25,13.2,0.527,0.45,0.1,1.5,8.6,4.9,20.6,2.7,0.6,14.7,18.9,0.5,0.356,0.473,1.0,0.064,0.2,-1.4,-1.2,0.1,9.167,3.083,2.083,1.25,0.167,1.5,G,None
8987,2016,Derrick Favors,UTA,24.0,62.0,59.0,31.984,21.6,0.551,0.005,0.313,10.0,19.6,14.8,8.9,2.0,3.9,10.1,23.9,0.515,0.0,0.518,0.709,0.173,0.4,2.3,2.7,2.3,16.387,1.516,8.113,1.194,1.468,1.677,F,None
8988,2016,Raymond Felton,DAL,31.0,80.0,31.0,27.4,11.9,0.502,0.312,0.258,1.8,11.1,6.5,20.3,1.6,0.6,13.7,18.4,0.45,0.282,0.463,0.847,0.059,-1.1,0.2,-0.9,0.6,9.538,3.55,3.225,0.85,0.188,1.512,G,None
8989,2016,Evan Fournier,ORL,23.0,79.0,71.0,32.481,14.6,0.587,0.42,0.256,1.4,8.4,4.9,12.8,1.9,0.1,11.4,20.1,0.546,0.4,0.506,0.836,0.106,2.1,-1.5,0.7,1.7,15.354,2.696,2.848,1.215,0.025,1.684,F,None
8990,2016,Randy Foye,TOT,32.0,81.0,8.0,20.272,7.6,0.461,0.519,0.154,1.6,8.8,5.2,14.1,1.2,1.4,14.3,15.9,0.428,0.3,0.405,0.824,0.012,-2.3,-1.3,-3.6,-0.6,5.852,1.988,1.926,0.481,0.358,1.062,G,None
8991,2016,Randy Foye,DEN,32.0,54.0,7.0,19.815,7.8,0.457,0.508,0.141,1.6,9.4,5.4,15.6,1.2,1.2,14.1,16.8,0.426,0.296,0.409,0.83,-0.002,-2.5,-1.6,-4.1,-0.6,5.981,2.074,1.944,0.481,0.296,1.074,G,None
8992,2016,Randy Foye,OKC,32.0,27.0,1.0,21.185,7.1,0.469,0.544,0.181,1.6,7.8,4.9,11.3,1.1,1.7,14.8,14.1,0.433,0.309,0.397,0.815,0.038,-1.9,-0.6,-2.5,-0.1,5.593,1.815,1.889,0.481,0.481,1.037,G,None
8993,2016,Tim Frazier,NOP,25.0,16.0,1.0,29.312,19.1,0.539,0.183,0.349,3.4,13.7,8.4,40.3,2.4,0.2,16.3,22.0,0.488,0.419,0.457,0.763,0.128,2.2,-0.7,1.5,0.4,13.125,7.5,4.438,1.438,0.062,2.375,G,None
8994,2016,Channing Frye,TOT,32.0,70.0,32.0,17.143,12.9,0.586,0.677,0.101,3.2,18.6,10.9,8.7,1.2,1.9,10.6,15.1,0.569,0.387,0.545,0.857,0.119,0.5,0.0,0.5,0.7,6.071,1.014,3.343,0.414,0.4,0.614,PF-C,None
8995,2016,Channing Frye,ORL,32.0,44.0,29.0,17.136,11.8,0.586,0.651,0.113,3.3,17.6,10.4,8.4,1.4,2.2,13.3,13.2,0.565,0.397,0.508,0.905,0.097,-0.3,0.4,0.1,0.4,5.205,1.023,3.205,0.477,0.455,0.682,F,None
8996,2016,Channing Frye,CLE,32.0,26.0,3.0,17.154,14.9,0.586,0.708,0.087,3.1,20.4,11.8,9.1,0.9,1.5,7.2,18.3,0.575,0.377,0.596,0.786,0.157,1.9,-0.8,1.1,0.3,7.538,1.0,3.577,0.308,0.308,0.5,C,None
8997,2016,Danilo Gallinari,DEN,27.0,53.0,53.0,34.698,19.0,0.582,0.341,0.617,3.1,14.0,8.5,11.8,1.1,0.8,8.0,23.0,0.472,0.364,0.434,0.868,0.165,2.9,-1.8,1.2,1.5,19.547,2.547,5.302,0.792,0.358,1.453,F,None
8998,2016,Langston Galloway,NYK,24.0,82.0,7.0,24.793,11.7,0.49,0.381,0.194,2.3,13.0,7.7,15.7,1.9,0.8,8.7,15.6,0.458,0.344,0.423,0.754,0.077,-0.4,0.1,-0.4,0.8,7.622,2.524,3.512,0.939,0.268,0.744,G,None
8999,2016,Marc Gasol,MEM,31.0,52.0,52.0,34.442,17.7,0.528,0.004,0.347,3.5,20.2,11.5,18.9,1.4,3.6,12.7,23.4,0.465,0.667,0.463,0.829,0.098,-0.7,1.7,1.0,1.3,16.558,3.769,6.962,0.962,1.346,2.269,C,None
9000,2016,Pau Gasol,CHI,35.0,72.0,72.0,31.819,21.7,0.529,0.069,0.29,7.3,28.7,18.2,21.7,0.9,4.7,12.8,24.6,0.481,0.348,0.478,0.792,0.149,0.5,3.5,4.0,3.5,16.486,4.083,11.014,0.583,2.028,2.278,C,None
9001,2016,Rudy Gay,SAC,29.0,70.0,70.0,33.986,15.5,0.538,0.214,0.252,4.7,15.9,10.4,8.0,2.0,1.7,11.1,22.4,0.5,0.344,0.495,0.78,0.078,-0.4,0.1,-0.4,1.0,17.2,1.714,6.514,1.429,0.729,1.986,F,None
9002,2016,Alonzo Gee,NOP,28.0,73.0,38.0,22.356,8.4,0.572,0.235,0.259,3.9,13.0,8.3,6.2,1.9,0.7,16.2,9.2,0.551,0.283,0.59,0.667,0.056,-1.8,1.0,-0.8,0.5,4.452,0.986,3.356,0.863,0.178,0.753,F,None
9003,2016,Paul George,IND,25.0,81.0,81.0,34.802,20.9,0.557,0.391,0.364,3.1,18.7,10.9,20.3,2.7,0.8,13.6,30.4,0.49,0.371,0.447,0.86,0.157,3.5,1.0,4.5,4.6,23.136,4.062,6.951,1.877,0.358,3.272,F,Third
9004,2016,Taj Gibson,CHI,30.0,73.0,55.0,26.521,15.7,0.556,0.006,0.292,11.4,15.9,13.7,8.3,1.2,2.9,12.1,14.6,0.526,0.0,0.529,0.692,0.133,-0.1,1.7,1.6,1.7,8.589,1.452,6.904,0.644,1.055,1.068,F,None
9005,2016,Manu Ginobili,SAS,38.0,58.0,0.0,19.552,17.8,0.573,0.411,0.257,2.7,11.7,7.3,23.6,3.0,0.8,17.0,23.6,0.533,0.391,0.496,0.813,0.16,2.3,1.3,3.6,1.6,9.569,3.052,2.517,1.138,0.19,1.707,G,None
9006,2016,Rudy Gobert,UTA,23.0,61.0,60.0,31.672,17.5,0.582,0.0,0.799,12.6,27.7,20.2,7.4,1.2,5.9,19.2,14.2,0.559,,0.559,0.569,0.16,-1.1,4.8,3.7,2.8,9.131,1.492,10.951,0.738,2.213,1.869,C,None
9007,2016,Archie Goodwin,PHO,21.0,57.0,13.0,19.544,11.1,0.498,0.235,0.457,2.6,11.5,6.9,17.2,1.2,1.0,16.5,23.2,0.444,0.232,0.474,0.674,0.004,-2.9,-1.7,-4.6,-0.7,8.86,2.07,2.491,0.474,0.228,1.754,G,None
9008,2016,Aaron Gordon,ORL,20.0,78.0,37.0,23.885,17.0,0.541,0.245,0.333,9.0,21.3,15.1,10.3,1.6,2.4,9.0,17.3,0.509,0.296,0.531,0.668,0.139,0.6,1.2,1.8,1.8,9.218,1.641,6.5,0.756,0.705,0.846,F,None
9009,2016,Eric Gordon,NOP,27.0,45.0,44.0,32.911,13.5,0.565,0.533,0.226,0.7,6.9,3.7,12.7,1.4,0.8,10.7,20.3,0.521,0.384,0.457,0.888,0.069,1.6,-2.2,-0.6,0.5,15.244,2.689,2.2,0.956,0.311,1.622,G,None
9010,2016,Marcin Gortat,WAS,31.0,75.0,74.0,30.08,19.0,0.592,0.001,0.271,10.8,26.3,18.4,7.5,1.0,3.4,12.4,18.9,0.567,0.0,0.567,0.705,0.156,-0.5,1.7,1.2,1.8,13.493,1.413,9.88,0.627,1.28,1.613,C,None
9011,2016,Jerami Grant,PHI,21.0,77.0,52.0,26.831,12.6,0.506,0.244,0.538,5.0,14.3,9.5,10.4,1.3,4.7,12.9,18.0,0.448,0.24,0.477,0.658,0.05,-2.6,1.3,-1.3,0.4,9.727,1.753,4.688,0.701,1.649,1.429,F,None
9012,2016,Jerian Grant,NYK,23.0,76.0,6.0,16.645,11.2,0.479,0.256,0.315,2.0,10.2,6.2,21.8,2.0,0.6,16.3,19.0,0.422,0.22,0.454,0.78,0.03,-2.3,-1.1,-3.4,-0.5,5.605,2.329,1.882,0.658,0.132,1.145,G,None
9013,2016,Danny Green,SAS,28.0,79.0,79.0,26.101,10.5,0.492,0.622,0.082,2.7,13.6,8.4,9.3,2.0,2.4,11.4,14.6,0.48,0.332,0.448,0.739,0.099,-0.2,3.0,2.7,2.5,7.241,1.785,3.835,1.0,0.81,0.949,G,None
9014,2016,Draymond Green,GSW,25.0,81.0,81.0,34.667,19.3,0.587,0.315,0.402,5.5,23.0,14.7,29.0,2.0,3.0,21.2,18.8,0.551,0.388,0.537,0.696,0.19,2.0,3.9,5.8,5.5,13.963,7.383,9.494,1.469,1.395,3.198,F,Second
9015,2016,Gerald Green,MIA,30.0,69.0,14.0,22.565,10.1,0.491,0.443,0.157,1.9,9.7,5.9,5.6,1.3,0.9,6.8,19.8,0.463,0.323,0.446,0.783,0.052,-1.2,-1.8,-3.0,-0.4,8.928,0.812,2.362,0.551,0.275,0.667,G,None
9016,2016,JaMychal Green,MEM,25.0,78.0,15.0,18.538,14.6,0.52,0.091,0.277,10.5,19.3,14.7,7.7,1.6,2.1,13.0,19.8,0.48,0.333,0.478,0.752,0.086,-1.6,-0.3,-1.9,0.0,7.41,0.859,4.782,0.59,0.423,1.064,F,None
9017,2016,Jeff Green,TOT,29.0,80.0,41.0,28.162,13.0,0.51,0.258,0.267,3.6,13.3,8.3,10.0,1.3,1.5,9.2,20.2,0.47,0.315,0.47,0.745,0.065,-1.0,-0.7,-1.7,0.2,11.738,1.725,4.15,0.725,0.5,1.162,F,None
9018,2016,Jeff Green,MEM,29.0,53.0,31.0,29.132,13.4,0.517,0.244,0.278,3.9,14.4,8.9,10.5,1.3,1.1,9.9,20.2,0.469,0.309,0.47,0.8,0.067,-0.6,-1.1,-1.7,0.1,12.189,1.849,4.547,0.755,0.358,1.302,F,None
9019,2016,Jeff Green,LAC,29.0,27.0,10.0,26.259,12.0,0.496,0.288,0.243,3.0,10.9,7.0,8.9,1.3,2.3,7.5,20.4,0.474,0.325,0.468,0.615,0.061,-1.8,0.1,-1.7,0.1,10.852,1.481,3.37,0.667,0.778,0.889,F,None
9020,2016,Blake Griffin,LAC,26.0,35.0,35.0,33.429,22.1,0.544,0.03,0.322,4.8,22.3,13.7,27.2,1.2,1.1,10.8,29.8,0.504,0.333,0.504,0.727,0.156,1.7,1.6,3.3,1.6,21.4,4.857,8.4,0.8,0.486,2.371,F,None
9021,2016,P.J. Hairston,TOT,23.0,66.0,52.0,19.894,6.9,0.47,0.591,0.157,2.1,12.8,7.3,4.4,1.2,0.7,8.6,16.4,0.441,0.29,0.449,0.781,0.021,-2.7,-1.5,-4.2,-0.7,6.212,0.576,2.636,0.485,0.167,0.621,F,None
9022,2016,P.J. Hairston,CHO,23.0,48.0,43.0,19.542,7.4,0.486,0.623,0.152,2.1,13.0,7.5,4.7,1.3,0.6,7.5,15.3,0.457,0.314,0.433,0.81,0.044,-2.2,-1.0,-3.2,-0.3,5.958,0.604,2.667,0.5,0.146,0.5,F,None
9023,2016,P.J. Hairston,MEM,23.0,18.0,9.0,20.833,5.7,0.438,0.523,0.167,2.0,12.4,7.0,3.8,1.1,1.0,10.7,19.0,0.409,0.232,0.476,0.727,-0.039,-3.9,-2.7,-6.7,-0.4,6.889,0.5,2.556,0.444,0.222,0.944,F,None
9024,2016,Jordan Hamilton,NOP,25.0,11.0,4.0,27.636,12.4,0.499,0.388,0.181,4.2,18.9,11.3,12.9,1.3,0.8,12.0,20.7,0.478,0.289,0.507,0.667,0.03,-1.2,-1.0,-2.2,0.0,11.364,2.273,5.636,0.727,0.273,1.545,F,None
9025,2016,Tim Hardaway,ATL,23.0,51.0,1.0,16.941,11.7,0.563,0.536,0.211,0.9,9.8,5.4,8.9,1.2,0.6,7.4,16.2,0.521,0.338,0.537,0.893,0.105,-0.9,-1.2,-2.1,0.0,6.392,1.0,1.686,0.412,0.137,0.451,G,None
9026,2016,James Harden,HOU,26.0,82.0,82.0,38.11,25.3,0.598,0.406,0.518,2.2,15.6,8.8,35.4,2.2,1.4,15.9,32.5,0.512,0.359,0.494,0.86,0.204,7.1,-0.4,6.7,6.9,28.976,7.463,6.11,1.695,0.622,4.561,G,None
9027,2016,Maurice Harkless,POR,22.0,78.0,14.0,18.679,13.3,0.541,0.341,0.27,7.5,13.3,10.4,6.9,1.7,1.9,11.9,15.6,0.522,0.279,0.576,0.622,0.096,-0.4,0.2,-0.2,0.7,6.385,0.859,3.59,0.628,0.449,0.795,F,None
9028,2016,Devin Harris,DAL,32.0,64.0,0.0,20.0,13.1,0.559,0.422,0.374,1.5,10.3,5.9,14.5,2.4,0.8,13.2,17.9,0.516,0.329,0.532,0.721,0.095,-0.1,0.4,0.3,0.7,7.609,1.844,2.156,0.938,0.203,1.031,G,None
9029,2016,Gary Harris,DEN,21.0,76.0,76.0,32.092,12.7,0.566,0.388,0.174,2.4,7.7,5.0,9.5,2.0,0.6,10.6,16.5,0.538,0.354,0.543,0.82,0.079,0.9,-0.7,0.2,1.3,12.263,1.934,2.895,1.276,0.237,1.289,G,None
9030,2016,Tobias Harris,TOT,23.0,76.0,74.0,33.066,16.2,0.56,0.269,0.273,4.1,18.6,11.2,10.6,1.3,1.3,9.8,19.3,0.514,0.335,0.518,0.831,0.126,0.7,0.4,1.0,1.9,14.684,2.224,6.711,0.855,0.526,1.421,F,None
9031,2016,Tobias Harris,ORL,23.0,49.0,49.0,32.857,15.0,0.55,0.279,0.283,4.8,18.9,11.8,9.3,1.5,1.4,11.4,18.9,0.507,0.311,0.523,0.784,0.099,-0.1,0.4,0.3,0.9,13.653,2.02,6.98,0.959,0.571,1.592,F,None
9032,2016,Tobias Harris,DET,23.0,27.0,25.0,33.444,18.2,0.577,0.253,0.259,2.9,18.0,10.2,12.9,1.0,1.0,7.2,20.2,0.524,0.375,0.512,0.911,0.174,1.9,0.4,2.3,1.0,16.556,2.593,6.222,0.667,0.444,1.111,F,None
9033,2016,Spencer Hawes,CHO,27.0,57.0,6.0,18.158,12.4,0.508,0.333,0.212,5.3,20.6,12.9,16.3,1.1,2.1,14.8,17.1,0.467,0.373,0.422,0.831,0.09,-1.9,1.3,-0.6,0.4,5.965,1.912,4.281,0.386,0.474,1.018,F,None
9034,2016,Gordon Hayward,UTA,25.0,80.0,80.0,36.162,18.3,0.559,0.341,0.397,2.5,13.5,8.0,18.2,1.7,0.8,12.5,25.7,0.493,0.349,0.477,0.824,0.147,2.6,-0.1,2.5,3.3,19.725,3.7,4.962,1.188,0.338,2.525,F,None
9035,2016,Gerald Henderson,POR,28.0,72.0,0.0,19.875,12.9,0.526,0.257,0.276,2.3,13.7,8.0,8.2,1.4,1.0,10.3,20.2,0.484,0.353,0.468,0.767,0.068,-1.9,-1.4,-3.3,-0.5,8.667,1.042,2.931,0.542,0.264,0.944,G,None
9036,2016,John Henson,MIL,25.0,57.0,1.0,16.842,18.6,0.58,0.003,0.402,10.4,15.8,13.2,9.0,1.0,9.7,15.7,19.1,0.564,0.0,0.566,0.59,0.117,-1.5,3.1,1.6,0.9,6.965,0.947,3.877,0.316,1.912,1.123,C,None
9037,2016,Mario Hezonja,ORL,20.0,79.0,9.0,17.886,9.4,0.541,0.459,0.129,2.2,11.8,6.9,11.2,1.4,1.0,18.0,16.9,0.513,0.349,0.504,0.907,0.029,-1.9,-0.9,-2.8,-0.3,6.051,1.38,2.228,0.494,0.215,1.228,F,None
9038,2016,Roy Hibbert,LAL,29.0,81.0,81.0,23.185,11.2,0.507,0.005,0.353,7.3,15.8,11.4,8.0,0.9,4.6,13.8,12.9,0.443,0.0,0.445,0.807,0.056,-3.1,1.9,-1.3,0.3,5.938,1.173,4.914,0.395,1.358,0.938,C,None
9039,2016,J.J. Hickson,DEN,27.0,20.0,9.0,15.25,15.8,0.508,0.0,0.541,7.9,24.0,15.8,8.7,1.6,3.2,10.6,21.6,0.505,,0.505,0.458,0.077,-3.2,0.2,-3.0,-0.1,6.85,0.8,4.35,0.5,0.6,0.8,C,None
