Year,Player,Age,Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,is_mvp
1996.0,Chris Morris,30.0,UTA,66.0,1424.0,691.0,229.0,77.0,63.0,20.0,0.437,0.32,0.772,3.3,0.112,False
1996.0,Alonzo Mourning,25.0,MIA,70.0,2671.0,1623.0,727.0,159.0,70.0,189.0,0.523,0.3,0.685,9.9,0.178,False
1996.0,Chris Mullin,32.0,GSW,55.0,1617.0,734.0,159.0,194.0,75.0,32.0,0.499,0.393,0.856,4.0,0.117,False
1996.0,Eric Murdock,27.0,TOT,73.0,1673.0,647.0,169.0,327.0,135.0,9.0,0.416,0.31,0.797,2.5,0.073,False
1996.0,Eric Murdock,27.0,MIL,9.0,193.0,62.0,14.0,35.0,6.0,0.0,0.364,0.261,0.667,0.0,0.0,False
1996.0,Eric Murdock,27.0,VAN,64.0,1480.0,585.0,155.0,292.0,129.0,9.0,0.422,0.32,0.809,2.5,0.082,False
1996.0,Gheorghe Muresan,24.0,WSB,76.0,2242.0,1104.0,728.0,56.0,52.0,172.0,0.584,0.0,0.619,8.0,0.172,False
1996.0,Lamond Murray,22.0,LAC,77.0,1816.0,650.0,246.0,84.0,61.0,25.0,0.447,0.319,0.75,1.2,0.032,False
1996.0,Tracy Murray,24.0,TOR,82.0,2458.0,1325.0,352.0,131.0,87.0,40.0,0.454,0.422,0.831,4.9,0.096,False
1996.0,Dikembe Mutombo,29.0,DEN,74.0,2713.0,814.0,871.0,108.0,38.0,332.0,0.499,0.0,0.695,7.6,0.134,False
1996.0,Johnny Newman,32.0,MIL,82.0,2690.0,889.0,200.0,154.0,90.0,15.0,0.495,0.377,0.802,4.4,0.079,False
1996.0,Ken Norman,31.0,ATL,34.0,770.0,304.0,132.0,63.0,15.0,16.0,0.465,0.393,0.354,1.1,0.069,False
1996.0,Shaquille O'Neal,23.0,ORL,54.0,1946.0,1434.0,596.0,155.0,34.0,115.0,0.573,0.5,0.487,6.9,0.171,False
1996.0,Dan O'Sullivan,27.0,TOR,5.0,139.0,33.0,32.0,2.0,2.0,4.0,0.371,0.0,0.875,0.0,0.008,False
1996.0,Charles Oakley,32.0,NYK,53.0,1775.0,604.0,460.0,137.0,58.0,14.0,0.471,0.269,0.833,5.6,0.15,False
1996.0,Hakeem Olajuwon,33.0,HOU,72.0,2797.0,1936.0,784.0,257.0,113.0,207.0,0.514,0.214,0.724,9.7,0.166,False
1996.0,Billy Owens,26.0,TOT,62.0,1982.0,808.0,411.0,204.0,49.0,38.0,0.48,0.278,0.636,3.2,0.077,False
1996.0,Billy Owens,26.0,MIA,40.0,1388.0,590.0,286.0,134.0,30.0,22.0,0.505,0.0,0.633,2.7,0.095,False
1996.0,Billy Owens,26.0,SAC,22.0,594.0,218.0,125.0,70.0,19.0,16.0,0.42,0.417,0.643,0.4,0.035,False
1996.0,Robert Pack,26.0,WSB,31.0,1084.0,560.0,132.0,242.0,62.0,1.0,0.428,0.265,0.846,2.7,0.121,False
1996.0,Gary Payton,27.0,SEA,81.0,3162.0,1563.0,339.0,608.0,231.0,19.0,0.484,0.328,0.748,11.5,0.174,False
1996.0,Anthony Peeler,26.0,LAL,73.0,1608.0,710.0,137.0,118.0,59.0,10.0,0.452,0.413,0.709,3.7,0.11,False
1996.0,Sam Perkins,34.0,SEA,82.0,2169.0,970.0,367.0,120.0,83.0,48.0,0.408,0.355,0.793,6.9,0.153,False
1996.0,Elliot Perry,26.0,PHO,81.0,1668.0,697.0,136.0,353.0,87.0,5.0,0.475,0.407,0.778,3.1,0.088,False
1996.0,Chuck Person,31.0,SAS,80.0,2131.0,873.0,413.0,100.0,49.0,26.0,0.437,0.41,0.644,5.5,0.125,False
1996.0,Wesley Person,24.0,PHO,82.0,2609.0,1045.0,321.0,138.0,55.0,22.0,0.445,0.374,0.771,4.0,0.074,False
1996.0,Bobby Phills,26.0,CLE,72.0,2530.0,1051.0,261.0,271.0,102.0,27.0,0.467,0.441,0.775,7.1,0.136,False
1996.0,Ed Pinckney,32.0,TOT,74.0,1710.0,478.0,458.0,72.0,64.0,28.0,0.51,0.0,0.76,3.7,0.105,False
1996.0,Ed Pinckney,32.0,TOR,47.0,1031.0,328.0,282.0,50.0,31.0,17.0,0.502,0.0,0.758,2.2,0.101,False
1996.0,Scottie Pippen,30.0,CHI,77.0,2825.0,1496.0,496.0,452.0,133.0,57.0,0.463,0.374,0.679,12.3,0.209,False
1996.0,Olden Polynice,31.0,SAC,81.0,2441.0,985.0,764.0,58.0,52.0,66.0,0.527,0.333,0.601,5.3,0.105,False
1996.0,Terry Porter,32.0,MIN,82.0,2072.0,773.0,212.0,452.0,89.0,15.0,0.442,0.314,0.785,3.7,0.085,False
1996.0,Brent Price,27.0,WSB,81.0,2042.0,810.0,228.0,416.0,78.0,4.0,0.472,0.462,0.874,7.4,0.174,False
1996.0,Eldridge Recasner,28.0,HOU,63.0,1275.0,436.0,144.0,170.0,23.0,5.0,0.415,0.424,0.864,2.6,0.099,False
1996.0,Bryant Reeves,22.0,VAN,77.0,2460.0,1021.0,570.0,109.0,43.0,55.0,0.457,0.0,0.732,2.3,0.045,False
1996.0,Khalid Reeves,23.0,CHH,20.0,418.0,162.0,40.0,72.0,16.0,1.0,0.458,0.306,0.843,1.0,0.111,False
1996.0,J.R. Reid,27.0,TOT,65.0,1313.0,427.0,255.0,42.0,43.0,17.0,0.494,0.0,0.754,2.5,0.091,False
1996.0,J.R. Reid,27.0,SAS,32.0,643.0,208.0,123.0,14.0,25.0,10.0,0.439,0.0,0.736,0.6,0.048,False
1996.0,Glen Rice,28.0,CHH,79.0,3142.0,1710.0,378.0,232.0,91.0,19.0,0.471,0.424,0.837,8.3,0.127,False
1996.0,Pooh Richardson,29.0,LAC,63.0,2013.0,734.0,158.0,340.0,77.0,13.0,0.423,0.384,0.743,3.8,0.091,False
1996.0,Mitch Richmond,30.0,SAC,81.0,2946.0,1872.0,269.0,255.0,125.0,19.0,0.447,0.437,0.866,9.3,0.151,False
1996.0,Isaiah Rider,24.0,MIN,75.0,2594.0,1470.0,309.0,213.0,48.0,23.0,0.464,0.371,0.838,3.4,0.063,False
1996.0,Alvin Robertson,33.0,TOR,77.0,2478.0,718.0,342.0,323.0,166.0,36.0,0.47,0.272,0.677,2.8,0.054,False
1996.0,Clifford Robinson,29.0,POR,78.0,2980.0,1644.0,443.0,190.0,86.0,68.0,0.423,0.378,0.664,8.0,0.13,False
1996.0,David Robinson,30.0,SAS,82.0,3019.0,2051.0,1000.0,247.0,111.0,271.0,0.516,0.333,0.761,18.3,0.29,False
1996.0,Glenn Robinson,23.0,MIL,82.0,3249.0,1660.0,504.0,293.0,95.0,42.0,0.454,0.342,0.812,3.5,0.052,False
1996.0,James Robinson,25.0,POR,76.0,1627.0,649.0,157.0,150.0,34.0,16.0,0.399,0.359,0.659,2.3,0.068,False
1996.0,Dennis Rodman,34.0,CHI,64.0,2088.0,351.0,952.0,160.0,36.0,27.0,0.48,0.111,0.528,6.2,0.143,False
1996.0,Rodney Rogers,24.0,LAC,67.0,1950.0,774.0,286.0,167.0,75.0,35.0,0.477,0.32,0.628,2.3,0.058,False
1996.0,Jalen Rose,23.0,DEN,80.0,2134.0,803.0,260.0,495.0,53.0,39.0,0.48,0.296,0.69,2.9,0.065,False
1996.0,Trevor Ruffin,25.0,PHI,61.0,1551.0,778.0,132.0,269.0,43.0,2.0,0.406,0.366,0.813,1.2,0.037,False
1996.0,Arvydas Sabonis,31.0,POR,73.0,1735.0,1058.0,588.0,130.0,64.0,78.0,0.545,0.375,0.757,8.4,0.233,False
1996.0,Detlef Schrempf,33.0,SEA,63.0,2200.0,1080.0,328.0,276.0,56.0,8.0,0.486,0.408,0.776,8.2,0.179,False
1996.0,Byron Scott,34.0,VAN,80.0,1894.0,819.0,192.0,123.0,63.0,22.0,0.401,0.335,0.835,2.3,0.059,False
1996.0,Dennis Scott,27.0,ORL,82.0,3041.0,1431.0,309.0,243.0,90.0,29.0,0.44,0.425,0.82,8.8,0.138,False
1996.0,Malik Sealy,25.0,LAC,62.0,1601.0,712.0,240.0,116.0,84.0,28.0,0.415,0.21,0.799,1.2,0.036,False
1996.0,Rony Seikaly,30.0,GSW,64.0,1813.0,776.0,499.0,71.0,40.0,69.0,0.502,0.667,0.723,2.3,0.061,False
1996.0,Brian Shaw,29.0,ORL,75.0,1679.0,496.0,224.0,336.0,58.0,11.0,0.374,0.285,0.798,0.6,0.018,False
1996.0,Scott Skiles,31.0,PHI,10.0,236.0,63.0,16.0,38.0,7.0,0.0,0.351,0.441,0.8,0.1,0.014,False
1996.0,Charles Smith,30.0,TOT,73.0,1716.0,609.0,362.0,65.0,50.0,80.0,0.422,0.133,0.73,1.9,0.053,False
1996.0,Charles Smith,30.0,NYK,41.0,890.0,303.0,160.0,29.0,18.0,51.0,0.388,0.133,0.709,0.2,0.013,False
1996.0,Joe Smith,20.0,GSW,82.0,2821.0,1251.0,717.0,79.0,85.0,134.0,0.458,0.357,0.773,6.8,0.116,False
1996.0,Kenny Smith,30.0,HOU,68.0,1617.0,580.0,96.0,245.0,47.0,3.0,0.433,0.382,0.821,2.9,0.085,False
1996.0,Michael Smith,23.0,SAC,65.0,1384.0,357.0,389.0,110.0,47.0,46.0,0.605,1.0,0.384,3.1,0.108,False
1996.0,Steve Smith,26.0,ATL,80.0,2856.0,1446.0,326.0,224.0,68.0,17.0,0.432,0.331,0.826,7.9,0.133,False
1996.0,Rik Smits,29.0,IND,63.0,1901.0,1164.0,433.0,110.0,21.0,45.0,0.521,0.2,0.788,5.0,0.127,False
1996.0,Latrell Sprewell,25.0,GSW,78.0,3064.0,1473.0,380.0,328.0,127.0,45.0,0.428,0.323,0.789,5.5,0.086,False
1996.0,Jerry Stackhouse,21.0,PHI,72.0,2701.0,1384.0,265.0,278.0,76.0,79.0,0.414,0.318,0.747,1.2,0.021,False
1996.0,John Starks,30.0,NYK,81.0,2491.0,1024.0,237.0,315.0,103.0,11.0,0.443,0.361,0.753,5.7,0.11,False
1996.0,Bryant Stith,25.0,DEN,82.0,2810.0,1119.0,400.0,241.0,114.0,16.0,0.416,0.277,0.844,5.2,0.089,False
1996.0,John Stockton,33.0,UTA,82.0,2915.0,1209.0,226.0,916.0,140.0,15.0,0.538,0.422,0.83,13.0,0.214,False
1996.0,Damon Stoudamire,22.0,TOR,70.0,2865.0,1331.0,281.0,653.0,98.0,19.0,0.426,0.395,0.797,4.3,0.072,False
1996.0,Rod Strickland,29.0,POR,67.0,2526.0,1256.0,297.0,640.0,97.0,16.0,0.46,0.342,0.652,7.1,0.136,False
1996.0,Kurt Thomas,23.0,MIA,74.0,1655.0,666.0,439.0,46.0,47.0,36.0,0.501,0.0,0.663,3.8,0.11,False
1996.0,Otis Thorpe,33.0,DET,82.0,2841.0,1161.0,688.0,158.0,53.0,39.0,0.53,0.0,0.71,7.6,0.128,False
1996.0,Sedale Threatt,34.0,LAL,82.0,1687.0,596.0,95.0,269.0,68.0,11.0,0.458,0.355,0.761,3.7,0.105,False
1996.0,Nick Van,24.0,LAL,74.0,2513.0,1099.0,181.0,509.0,70.0,10.0,0.417,0.357,0.799,5.7,0.109,False
1996.0,Loy Vaught,27.0,LAC,80.0,2966.0,1298.0,808.0,112.0,87.0,40.0,0.525,0.368,0.727,6.3,0.102,False
1996.0,Rasheed Wallace,21.0,WSB,65.0,1788.0,655.0,303.0,85.0,42.0,54.0,0.487,0.329,0.65,2.3,0.063,False
1996.0,Clarence Weatherspoon,25.0,PHI,78.0,3096.0,1300.0,753.0,158.0,112.0,108.0,0.484,0.0,0.746,5.8,0.089,False
1996.0,Spud Webb,32.0,MIN,26.0,645.0,244.0,40.0,154.0,25.0,5.0,0.394,0.403,0.879,0.8,0.058,False
1996.0,Chris Webber,22.0,WSB,15.0,558.0,356.0,114.0,75.0,27.0,9.0,0.543,0.441,0.594,1.9,0.165,False
1996.0,David Wesley,25.0,BOS,82.0,2104.0,1009.0,264.0,390.0,100.0,11.0,0.459,0.426,0.753,6.3,0.144,False
1996.0,Doug West,28.0,MIN,73.0,1639.0,465.0,161.0,119.0,30.0,17.0,0.445,0.077,0.792,0.8,0.024,False
1996.0,Gerald Wilkins,32.0,VAN,28.0,738.0,188.0,65.0,68.0,22.0,2.0,0.376,0.219,0.87,-0.2,-0.014,False
1996.0,Buck Williams,35.0,POR,70.0,1672.0,511.0,404.0,42.0,40.0,47.0,0.5,0.667,0.668,3.9,0.113,False
1996.0,Eric Williams,23.0,BOS,64.0,1470.0,685.0,217.0,70.0,56.0,11.0,0.441,0.3,0.671,1.6,0.052,False
1996.0,Hot Rod,33.0,PHO,62.0,1652.0,455.0,372.0,62.0,46.0,90.0,0.453,0.0,0.731,2.8,0.08,False
1996.0,Jayson Williams,27.0,NJN,80.0,1858.0,721.0,803.0,47.0,35.0,57.0,0.423,0.286,0.592,3.8,0.099,False
1996.0,Lorenzo Williams,26.0,DAL,65.0,1806.0,198.0,521.0,85.0,48.0,122.0,0.407,0.0,0.343,1.7,0.045,False
1996.0,Micheal Williams,29.0,MIN,9.0,189.0,55.0,23.0,31.0,5.0,3.0,0.325,0.333,0.848,-0.1,-0.021,False
1996.0,Walt Williams,25.0,TOT,73.0,2169.0,995.0,319.0,230.0,85.0,58.0,0.444,0.389,0.703,5.1,0.112,False
1996.0,Walt Williams,25.0,SAC,45.0,1381.0,658.0,207.0,165.0,53.0,42.0,0.435,0.341,0.756,2.9,0.101,False
1996.0,Walt Williams,25.0,MIA,28.0,788.0,337.0,112.0,65.0,32.0,16.0,0.463,0.455,0.55,2.2,0.132,False
1996.0,Kevin Willis,33.0,TOT,75.0,2135.0,794.0,638.0,53.0,32.0,41.0,0.456,0.111,0.708,2.2,0.05,False
1996.0,Kevin Willis,33.0,MIA,47.0,1357.0,479.0,420.0,34.0,19.0,25.0,0.473,0.0,0.712,2.1,0.076,False
1996.0,Kevin Willis,33.0,GSW,28.0,778.0,315.0,218.0,19.0,13.0,16.0,0.433,0.25,0.701,0.1,0.006,False
1996.0,Sharone Wright,23.0,TOT,57.0,1434.0,664.0,356.0,38.0,30.0,49.0,0.484,0.333,0.645,1.3,0.043,False
1996.0,Sharone Wright,23.0,TOR,11.0,298.0,181.0,57.0,11.0,6.0,10.0,0.508,0.333,0.685,0.4,0.065,False
1997.0,Mahmoud Abdul-Rauf,27.0,SAC,75.0,2131.0,1031.0,122.0,189.0,56.0,6.0,0.445,0.382,0.846,2.7,0.06,False
1997.0,Shareef Abdur-Rahim,20.0,VAN,80.0,2802.0,1494.0,555.0,175.0,79.0,79.0,0.453,0.259,0.746,2.9,0.049,False
1997.0,Ray Allen,21.0,MIL,82.0,2532.0,1102.0,326.0,210.0,75.0,10.0,0.43,0.393,0.823,4.9,0.092,False
1997.0,Greg Anderson,32.0,SAS,82.0,1659.0,322.0,448.0,34.0,63.0,67.0,0.496,0.0,0.667,2.2,0.064,False
1997.0,Kenny Anderson,26.0,POR,82.0,3081.0,1436.0,363.0,584.0,162.0,15.0,0.427,0.361,0.768,12.4,0.193,False
1997.0,Nick Anderson,29.0,ORL,63.0,2163.0,757.0,304.0,182.0,120.0,32.0,0.397,0.353,0.404,4.2,0.093,False
1997.0,Greg Anthony,29.0,VAN,65.0,1863.0,616.0,184.0,407.0,129.0,4.0,0.393,0.37,0.73,3.5,0.09,False
1997.0,B.J. Armstrong,29.0,GSW,49.0,1020.0,389.0,74.0,126.0,25.0,2.0,0.453,0.278,0.861,1.3,0.061,False
1997.0,Vincent Askew,30.0,IND,41.0,822.0,233.0,98.0,90.0,17.0,6.0,0.432,0.292,0.791,1.6,0.092,False
1997.0,Keith Askins,29.0,MIA,78.0,1773.0,384.0,271.0,75.0,53.0,19.0,0.433,0.401,0.672,4.3,0.116,False
1997.0,Isaac Austin,27.0,MIA,82.0,1881.0,792.0,478.0,101.0,45.0,43.0,0.502,0.0,0.664,4.0,0.102,False
1997.0,Vin Baker,25.0,MIL,78.0,3159.0,1637.0,804.0,211.0,81.0,112.0,0.505,0.278,0.687,8.3,0.127,False
1997.0,Charles Barkley,33.0,HOU,53.0,2009.0,1016.0,716.0,248.0,69.0,25.0,0.484,0.283,0.694,9.4,0.224,False
1997.0,Dana Barros,29.0,BOS,24.0,708.0,300.0,48.0,81.0,26.0,6.0,0.435,0.41,0.86,1.0,0.065,False
1997.0,Travis Best,24.0,IND,76.0,2064.0,754.0,166.0,318.0,98.0,5.0,0.442,0.368,0.756,4.1,0.096,False
1997.0,Mookie Blaylock,29.0,ATL,78.0,3056.0,1354.0,413.0,463.0,212.0,20.0,0.432,0.366,0.753,12.5,0.197,False
1997.0,Muggsy Bogues,32.0,CHH,65.0,1880.0,522.0,141.0,469.0,82.0,2.0,0.46,0.417,0.844,5.0,0.127,False
1997.0,Melvin Booker,24.0,TOT,21.0,430.0,122.0,29.0,53.0,3.0,2.0,0.438,0.324,0.9,0.1,0.014,False
1997.0,Melvin Booker,24.0,GSW,16.0,409.0,117.0,28.0,50.0,3.0,2.0,0.436,0.314,0.9,0.3,0.034,False
1997.0,Shawn Bradley,24.0,TOT,73.0,2288.0,961.0,611.0,52.0,40.0,248.0,0.449,0.0,0.654,3.0,0.062,False
1997.0,Shawn Bradley,24.0,NJN,40.0,1228.0,479.0,325.0,20.0,23.0,160.0,0.436,0.0,0.664,1.8,0.071,False
1997.0,Shawn Bradley,24.0,DAL,33.0,1060.0,482.0,286.0,32.0,17.0,88.0,0.461,0.0,0.642,1.2,0.052,False
1997.0,Terrell Brandon,26.0,CLE,78.0,2868.0,1519.0,301.0,490.0,138.0,30.0,0.438,0.373,0.902,10.8,0.181,False
1997.0,Dee Brown,28.0,BOS,21.0,522.0,160.0,48.0,67.0,31.0,7.0,0.367,0.308,0.818,0.3,0.03,False
1997.0,P.J. Brown,27.0,MIA,80.0,2592.0,761.0,670.0,92.0,85.0,98.0,0.457,0.0,0.732,7.5,0.139,False
1997.0,Marcus Camby,22.0,TOR,63.0,1897.0,935.0,394.0,97.0,66.0,130.0,0.482,0.143,0.693,3.7,0.095,False
1997.0,Elden Campbell,28.0,LAL,77.0,2516.0,1148.0,615.0,126.0,46.0,117.0,0.469,0.25,0.711,7.0,0.134,False
1997.0,Sam Cassell,27.0,TOT,61.0,1714.0,967.0,182.0,305.0,77.0,19.0,0.43,0.351,0.845,3.9,0.108,False
1997.0,Sam Cassell,27.0,PHO,22.0,539.0,325.0,50.0,99.0,23.0,6.0,0.415,0.306,0.855,1.2,0.103,False
1997.0,Sam Cassell,27.0,DAL,16.0,398.0,197.0,50.0,57.0,17.0,6.0,0.424,0.306,0.84,0.5,0.062,False
1997.0,Sam Cassell,27.0,NJN,23.0,777.0,445.0,82.0,149.0,37.0,7.0,0.443,0.392,0.831,2.2,0.136,False
1997.0,Cedric Ceballos,27.0,TOT,50.0,1426.0,729.0,330.0,64.0,33.0,23.0,0.457,0.255,0.747,2.4,0.082,False
1997.0,Cedric Ceballos,27.0,LAL,8.0,279.0,86.0,53.0,15.0,5.0,6.0,0.41,0.238,0.867,0.2,0.041,False
1997.0,Cedric Ceballos,27.0,PHO,42.0,1147.0,643.0,277.0,49.0,28.0,17.0,0.464,0.259,0.737,2.2,0.092,False
1997.0,Rex Chapman,29.0,PHO,65.0,1833.0,898.0,181.0,182.0,52.0,7.0,0.443,0.35,0.832,3.3,0.086,False
1997.0,Calbert Cheaney,25.0,WSB,79.0,2411.0,837.0,268.0,114.0,77.0,18.0,0.505,0.133,0.693,3.9,0.077,False
1997.0,Chris Childs,29.0,NYK,65.0,2076.0,605.0,191.0,398.0,78.0,11.0,0.414,0.387,0.758,3.9,0.091,False
1997.0,Doug Christie,26.0,TOR,81.0,3127.0,1176.0,432.0,315.0,201.0,45.0,0.417,0.384,0.775,7.0,0.107,False
1997.0,Derrick Coleman,29.0,PHI,57.0,2102.0,1032.0,573.0,193.0,50.0,75.0,0.435,0.269,0.745,3.3,0.076,False
1997.0,Bimbo Coles,28.0,GSW,51.0,1183.0,311.0,118.0,149.0,35.0,7.0,0.389,0.294,0.755,0.5,0.019,False
1997.0,Marty Conlon,29.0,BOS,74.0,1614.0,574.0,323.0,104.0,46.0,18.0,0.471,0.2,0.842,1.8,0.053,False
1997.0,Tyrone Corbin,34.0,ATL,70.0,2305.0,666.0,294.0,124.0,90.0,7.0,0.422,0.356,0.796,5.0,0.104,False
1997.0,Dell Curry,32.0,CHH,68.0,2078.0,1008.0,211.0,118.0,60.0,14.0,0.459,0.426,0.803,3.8,0.089,False
1997.0,Sasha Danilovic,26.0,TOT,56.0,1789.0,702.0,136.0,102.0,54.0,9.0,0.435,0.36,0.801,2.8,0.074,False
1997.0,Sasha Danilovic,26.0,MIA,43.0,1351.0,486.0,102.0,77.0,39.0,8.0,0.442,0.358,0.777,2.0,0.07,False
1997.0,Sasha Danilovic,26.0,DAL,13.0,438.0,216.0,34.0,25.0,15.0,1.0,0.42,0.367,0.842,0.8,0.087,False
1997.0,Antonio Davis,28.0,IND,82.0,2335.0,858.0,598.0,65.0,42.0,84.0,0.48,0.071,0.666,5.2,0.106,False
1997.0,Mark Davis,23.0,PHI,75.0,1705.0,639.0,323.0,135.0,85.0,31.0,0.469,0.258,0.673,2.3,0.065,False
1997.0,Todd Day,27.0,BOS,81.0,2277.0,1178.0,330.0,117.0,108.0,48.0,0.398,0.362,0.773,3.2,0.068,False
1997.0,Vinny Del,30.0,SAS,72.0,2243.0,886.0,210.0,231.0,59.0,7.0,0.467,0.314,0.868,3.1,0.066,False
1997.0,Vlade Divac,28.0,CHH,81.0,2840.0,1024.0,725.0,301.0,103.0,180.0,0.494,0.234,0.683,7.3,0.123,False
1997.0,Sherman Douglas,30.0,MIL,79.0,2316.0,764.0,193.0,427.0,78.0,10.0,0.502,0.333,0.667,4.6,0.095,False
1997.0,Clyde Drexler,34.0,HOU,62.0,2271.0,1114.0,373.0,354.0,119.0,36.0,0.442,0.355,0.75,8.1,0.172,False
1997.0,Joe Dumars,33.0,DET,79.0,2923.0,1158.0,191.0,318.0,57.0,1.0,0.44,0.432,0.867,8.8,0.144,False
1997.0,Blue Edwards,31.0,VAN,61.0,1439.0,478.0,189.0,114.0,38.0,20.0,0.397,0.281,0.817,-0.1,-0.003,False
1997.0,Mario Elie,33.0,HOU,78.0,2687.0,909.0,235.0,310.0,92.0,12.0,0.497,0.42,0.896,8.9,0.159,False
1997.0,Sean Elliott,28.0,SAS,39.0,1393.0,582.0,190.0,124.0,24.0,24.0,0.422,0.333,0.755,1.5,0.051,False
1997.0,Dale Ellis,36.0,DEN,82.0,2940.0,1361.0,293.0,165.0,60.0,7.0,0.414,0.364,0.817,3.1,0.051,False
1997.0,LaPhonso Ellis,26.0,DEN,55.0,2002.0,1203.0,386.0,131.0,44.0,41.0,0.439,0.367,0.773,3.6,0.087,False
1997.0,Patrick Ewing,34.0,NYK,78.0,2887.0,1751.0,834.0,156.0,69.0,189.0,0.488,0.222,0.754,9.8,0.163,False
1997.0,Danny Ferry,30.0,CLE,82.0,2633.0,870.0,337.0,151.0,56.0,32.0,0.429,0.401,0.851,5.6,0.102,False
1997.0,Michael Finley,23.0,TOT,83.0,2790.0,1249.0,372.0,224.0,68.0,24.0,0.444,0.361,0.808,3.9,0.067,False
1997.0,Michael Finley,23.0,PHO,27.0,796.0,352.0,120.0,68.0,18.0,4.0,0.475,0.255,0.812,1.2,0.074,False
1997.0,Michael Finley,23.0,DAL,56.0,1994.0,897.0,252.0,156.0,50.0,20.0,0.432,0.387,0.807,2.7,0.064,False
1997.0,Rick Fox,27.0,BOS,76.0,2650.0,1174.0,394.0,286.0,167.0,40.0,0.456,0.363,0.787,5.2,0.094,False
1997.0,Kevin Garnett,20.0,MIN,77.0,2995.0,1309.0,618.0,236.0,105.0,163.0,0.499,0.286,0.754,7.3,0.116,False
1997.0,Chris Gatling,29.0,TOT,47.0,1283.0,891.0,370.0,28.0,39.0,31.0,0.525,0.167,0.717,3.9,0.145,False
1997.0,Chris Gatling,29.0,DAL,44.0,1191.0,840.0,348.0,25.0,35.0,31.0,0.533,0.167,0.706,3.7,0.147,False
1997.0,Matt Geiger,27.0,CHH,49.0,1044.0,437.0,258.0,38.0,20.0,27.0,0.489,0.3,0.701,1.9,0.085,False
1997.0,Kendall Gill,28.0,NJN,82.0,3199.0,1789.0,499.0,326.0,154.0,46.0,0.443,0.336,0.797,8.8,0.132,False
1997.0,Anthony Goldwire,25.0,DEN,27.0,612.0,197.0,46.0,125.0,14.0,1.0,0.392,0.394,0.816,0.8,0.066,False
1997.0,Harvey Grant,31.0,WSB,78.0,1604.0,316.0,256.0,68.0,46.0,48.0,0.411,0.315,0.769,2.7,0.081,False
1997.0,Horace Grant,31.0,ORL,67.0,2496.0,845.0,600.0,163.0,101.0,65.0,0.515,0.167,0.715,7.7,0.148,False
1997.0,A.C. Green,33.0,TOT,83.0,2492.0,597.0,656.0,69.0,70.0,16.0,0.483,0.05,0.65,4.8,0.093,False
1997.0,A.C. Green,33.0,PHO,27.0,548.0,153.0,138.0,17.0,18.0,1.0,0.477,0.0,0.646,0.8,0.073,False
1997.0,A.C. Green,33.0,DAL,56.0,1944.0,444.0,518.0,52.0,52.0,15.0,0.486,0.059,0.651,4.0,0.099,False
1997.0,Tom Gugliotta,27.0,MIN,81.0,3131.0,1672.0,702.0,335.0,130.0,89.0,0.442,0.258,0.82,6.7,0.103,False
1997.0,Tom Hammonds,29.0,DEN,81.0,1758.0,506.0,401.0,64.0,16.0,24.0,0.48,0.0,0.721,1.7,0.046,False
1997.0,Anfernee Hardaway,25.0,ORL,59.0,2221.0,1210.0,263.0,332.0,93.0,35.0,0.447,0.318,0.82,8.1,0.175,False
1997.0,Tim Hardaway,30.0,MIA,81.0,3136.0,1644.0,277.0,695.0,151.0,9.0,0.415,0.344,0.799,12.9,0.198,False
1997.0,Derek Harper,35.0,DAL,75.0,2210.0,753.0,137.0,321.0,92.0,12.0,0.444,0.341,0.742,2.7,0.058,False
1997.0,Ron Harper,33.0,CHI,76.0,1740.0,480.0,193.0,191.0,86.0,38.0,0.436,0.362,0.707,5.7,0.157,False
1997.0,Hersey Hawkins,30.0,SEA,82.0,2755.0,1139.0,320.0,250.0,159.0,12.0,0.464,0.403,0.875,10.9,0.19,False
1997.0,Carl Herrera,30.0,SAS,75.0,1837.0,597.0,340.0,50.0,62.0,53.0,0.433,0.333,0.686,0.1,0.002,False
1997.0,Grant Hill,24.0,DET,80.0,3147.0,1710.0,721.0,583.0,144.0,48.0,0.496,0.303,0.711,14.6,0.223,False
1997.0,Tyrone Hill,28.0,CLE,74.0,2582.0,955.0,736.0,92.0,63.0,30.0,0.6,0.0,0.633,9.9,0.184,False
1997.0,Jeff Hornacek,33.0,UTA,82.0,2592.0,1191.0,241.0,361.0,124.0,26.0,0.482,0.369,0.899,10.2,0.19,False
1997.0,Robert Horry,26.0,TOT,54.0,1395.0,423.0,237.0,110.0,66.0,55.0,0.436,0.318,0.667,2.9,0.098,False
1997.0,Robert Horry,26.0,PHO,32.0,719.0,220.0,119.0,54.0,28.0,26.0,0.421,0.308,0.64,0.7,0.046,False
1997.0,Robert Horry,26.0,LAL,22.0,676.0,203.0,118.0,56.0,38.0,29.0,0.455,0.329,0.7,2.2,0.153,False
1997.0,Allan Houston,25.0,NYK,81.0,2681.0,1197.0,240.0,179.0,41.0,18.0,0.423,0.385,0.803,4.7,0.084,False
1997.0,Juwan Howard,23.0,WSB,82.0,3324.0,1570.0,652.0,311.0,93.0,23.0,0.486,0.0,0.756,7.0,0.101,False
1997.0,Lindsey Hunter,26.0,DET,82.0,3023.0,1166.0,233.0,154.0,129.0,24.0,0.404,0.355,0.778,6.4,0.101,False
